GeneID,1H,4H,6H,24H
GRMZM2G005954,3.927833274,3.104476011,3.254368918,2.666530987
GRMZM2G005973,0,-0.899467904,-1.073959199,-1.098330715
GRMZM2G005984,0,-1.195022989,-1.667717839,-2.44065407
GRMZM2G006042,0,-0.78002161,-0.804096704,-1.053111929
GRMZM2G006071,1.219388563,0.730823953,1.098174132,0.736970522
GRMZM2G006117,1.046556187,1.286388331,1.579305944,1.509768842
GRMZM2G006121,0,-0.744683216,-1.228227395,-1.148616408
GRMZM2G006216,0,1.099311375,1.058117857,0
GRMZM2G006229,0,0,0,-0.753221409
GRMZM2G006287,-1.608567407,-1.72236007,-1.489758,0
GRMZM2G006352,1.283525898,0,0,0
GRMZM2G006363,0,0,-1.489914011,-1.517812516
GRMZM2G006377,0,1.585634221,1.769001989,1.604461606
GRMZM2G006399,-1.479233604,-1.388968196,-1.768557815,0
GRMZM2G006468,-1.345328555,-1.419017983,-1.056493695,-0.803971739
GRMZM2G006480,-0.75711827,-1.526051985,-0.607819522,0
GRMZM2G006507,0,0,0,1.16796847
GRMZM2G006661,0,0,0,0.786772945
GRMZM2G006736,0,-0.971800149,-1.067563949,-1.264030225
GRMZM2G006745,-0.941906951,-0.626699438,0,0
GRMZM2G006765,0,0,0,-1.035359774
GRMZM2G006791,0,-1.034485659,-1.276169807,-1.56747368
GRMZM2G006894,1.859944558,1.130445472,1.291410428,0.972057204
GRMZM2G006937,0,0.929943281,0.787872892,0
GRMZM2G006977,3.634321919,2.266031256,2.435682769,2.147931908
GRMZM2G007012,0,0,-1.066301745,-1.528075679
GRMZM2G007025,1.172495471,1.624765932,2.016225754,2.134446364
GRMZM2G007038,0,-0.879107974,-0.70512345,0
GRMZM2G007055,0,1.819123059,1.874817005,2.455155588
GRMZM2G007063,0,-0.712281377,-0.80226051,-1.063446578
GRMZM2G007146,-1.062921188,0,0,0
GRMZM2G007160,0.750698477,1.134754622,1.33294419,0
GRMZM2G007188,-0.967971554,0,-0.936514685,0
GRMZM2G007195,2.680553297,3.075276818,3.338898337,3.094658128
GRMZM2G007201,0,0.77400423,0,0
GRMZM2G007249,0,0,0,-0.815389007
GRMZM2G007256,4.156297362,2.277974843,2.386880446,2.820226797
GRMZM2G007276,-0.770503857,-0.769296482,-0.779197117,-0.622104841
GRMZM2G007277,0,1.780571406,1.58181195,0
GRMZM2G007324,1.87454776,0,0,0
GRMZM2G007372,-0.874821146,-0.948219738,-1.207305466,-1.464183056
GRMZM2G007404,2.897657148,4.204615613,4.355879976,4.39892312
GRMZM2G007441,-0.644440002,-0.942509332,-1.573993971,-1.6369567
GRMZM2G007453,0,-0.907967412,-1.063419439,-1.079524547
GRMZM2G007466,0,-0.687055131,-0.698684057,-0.590346425
GRMZM2G007489,2.656024648,0.841615425,0,0
GRMZM2G007587,0,0,0,-0.752114268
GRMZM2G007647,0,4.003868124,4.514449765,3.226713651
GRMZM2G007659,4.662657116,3.990400777,4.114887969,3.282954923
GRMZM2G007680,-1.945256265,-1.950917661,-1.700235259,-1.663113907
GRMZM2G007695,0.993074785,0,0.733517441,0
GRMZM2G007729,2.51842164,4.455315754,3.497186263,2.531487902
GRMZM2G007791,1.155275172,1.01099837,0,1.161382935
GRMZM2G007801,-1.009896961,-0.662049302,-0.762264099,0
GRMZM2G007810,0.977683014,1.293935981,1.256772034,1.306426596
GRMZM2G007848,-0.782350475,-0.522214762,-0.542277519,-0.553618686
GRMZM2G007928,1.227844879,2.327431987,2.274226993,1.841759228
GRMZM2G008032,-3.432110901,-3.637312022,0,0
GRMZM2G008060,0,0.798836662,1.102011552,1.26744238
GRMZM2G008108,-1.221951729,-0.848496525,0,-0.707204677
GRMZM2G008202,-1.553597829,-1.224318798,-1.614297999,-2.263962766
GRMZM2G008209,0,1.108314152,1.255193509,1.401891204
GRMZM2G008216,3.617528976,3.820458495,3.649701447,3.383140956
GRMZM2G008226,-0.949313739,-1.57745371,-1.380139325,-0.988589342
GRMZM2G008242,1.606357229,1.885442882,1.535341365,1.51102785
GRMZM2G008263,0,0,-1.140977578,-1.882178245
GRMZM2G008290,1.113771544,0,0,0.734487985
GRMZM2G008353,0,0,0,-1.471491527
GRMZM2G008356,0,0.585591306,0.697272051,0.694102051
GRMZM2G008456,0.929808532,0.953910543,1.159201076,0.92173147
GRMZM2G008507,0,0,-0.772121795,-1.881124898
GRMZM2G008513,0,0,0,0.77906843
GRMZM2G008539,1.181208416,1.127884204,1.692284807,1.405876855
GRMZM2G008607,0,0,1.114818179,2.669238858
GRMZM2G008642,0,5.170390024,5.505300952,5.106907716
GRMZM2G008714,1.304182944,1.455088418,1.753347335,1.488025166
GRMZM2G008748,0,0.776667479,0.825633375,0
GRMZM2G008773,0,1.302822234,1.755654412,2.155953611
GRMZM2G008789,-1.95391154,-2.374871353,-1.447760635,-1.511384773
GRMZM2G008792,0,4.037649265,3.589556868,3.134158136
GRMZM2G008892,-1.131630795,-1.318324088,-1.619818348,-1.416798981
GRMZM2G008919,0.849169633,0.776118166,0.630571778,0
GRMZM2G009045,3.243466584,3.389911248,4.221821931,4.212376557
GRMZM2G009048,0,-1.270659676,-1.653680173,-1.98113896
GRMZM2G009103,1.603943054,4.555239654,3.90948942,3.888739526
GRMZM2G009125,-2.807421797,-4.507538852,-4.233920269,-3.815441455
GRMZM2G009144,0,0,-2.030696851,0
GRMZM2G009163,0,1.070994636,0,0.859071017
GRMZM2G009189,0,-0.771633477,-0.524844827,-0.907040827
GRMZM2G009223,3.601006718,3.443050704,3.438547785,2.576706954
GRMZM2G009232,0,1.718961335,1.635353604,1.006243589
GRMZM2G009320,0,-0.668774285,-1.066993372,-1.556684013
GRMZM2G009323,0,0,0.777405539,0.9310711
GRMZM2G009326,1.404805551,0.748970038,0.886914312,0.884074999
GRMZM2G009344,-0.829978561,-0.891188875,-1.03504664,-0.963899176
GRMZM2G009353,0,1.881760864,1.618149041,1.235886119
GRMZM2G009412,0,0.53776025,0.838644667,0
GRMZM2G009464,0,0.684667669,0.925088508,0.784638386
GRMZM2G009478,2.511790006,2.751410463,2.506327465,2.122450465
GRMZM2G009479,0,1.455838816,1.566106853,1.654890298
GRMZM2G009598,0,0,0,-0.656197692
GRMZM2G009683,0,-0.663139487,-0.775869553,-0.873786473
GRMZM2G009715,0,-1.220142536,-1.173201073,-0.85236896
GRMZM2G009717,1.233985857,0,0,0
GRMZM2G009735,2.95338059,2.725891779,2.751706073,1.96368509
GRMZM2G009792,-0.668528456,-1.286950478,-1.386999338,-1.500398022
GRMZM2G009808,0,0.98527085,1.530980503,1.575913534
GRMZM2G009888,-0.72396687,-0.667771714,-0.809828864,0
GRMZM2G009892,-1.397175111,-1.219565251,-0.884733779,0
GRMZM2G009895,0,0,0.699279696,0.531955202
GRMZM2G009948,0.649211918,0,0.840523239,0
GRMZM2G009958,-0.649236045,-1.386579656,-1.39150409,-1.809215316
GRMZM2G009968,1.910622798,0.804908604,1.327194612,1.297146697
GRMZM2G009994,0,0.580124125,0.850140215,0.73989208
GRMZM2G009995,2.117889449,2.414432139,2.851838829,2.202579022
GRMZM2G010000,1.256827333,0,0,0
GRMZM2G010017,0.768144621,0,0,0
GRMZM2G010034,-1.841530965,-1.752114557,-1.644274443,-1.518927389
GRMZM2G010037,1.227102269,0,0,0
GRMZM2G010044,1.615121492,3.292310009,3.728638944,4.09804154
GRMZM2G010054,0.854825007,0.662315954,0.796385122,0.820361051
GRMZM2G010085,0,0,0,0.741415307
GRMZM2G010142,0,0,-0.747345267,-1.021870206
GRMZM2G010196,0,-0.808085653,-1.030639315,-0.952284051
GRMZM2G010221,0,0,-0.661912755,-0.518020994
GRMZM2G010257,0.772556423,1.118921233,1.378609578,0.699915854
GRMZM2G010290,2.624585872,2.276640976,1.811926688,1.982032678
GRMZM2G010298,0,1.404874734,1.686818089,1.763694531
GRMZM2G010348,1.361815531,1.780333106,2.135629762,1.553692409
GRMZM2G010349,0,-1.269144865,-1.390651534,-1.504221626
GRMZM2G010357,0,0,0,0.660533314
GRMZM2G010433,0,1.104685138,1.962599105,2.275135428
GRMZM2G010447,0,0,0,-1.168236519
GRMZM2G010452,0,0,1.466814469,0
GRMZM2G010460,-0.968645618,-1.228410987,-0.900231702,0
GRMZM2G010468,1.148129497,1.515039762,1.566762182,2.05520049
GRMZM2G010474,0,1.588616778,0,0
GRMZM2G010491,-0.727781203,0,-0.590864419,-0.805045208
GRMZM2G010596,2.168214231,2.474669999,2.215601196,1.386796065
GRMZM2G010628,0,0,-1.114690122,-1.140112495
GRMZM2G010673,0,-2.509653448,-1.939045314,-1.537017781
GRMZM2G010765,0,1.638705057,2.195595632,2.044228826
GRMZM2G010783,1.427961924,2.736202073,2.439359853,3.215785323
GRMZM2G010801,0,-0.828942431,-1.047486104,-1.322951873
GRMZM2G010823,0,0.797876825,1.193304845,1.338200549
GRMZM2G010868,1.739611871,2.109026124,1.059616119,0.72593563
GRMZM2G010909,2.50212517,2.412887618,1.810123695,0
GRMZM2G010920,-0.841886311,-0.529247896,-0.766599727,-0.6828249
GRMZM2G010927,0,0,0,-1.111598479
GRMZM2G010929,0,-0.898802006,-1.490271177,-1.459174841
GRMZM2G010944,3.395105954,3.799901278,3.585718447,2.556105674
GRMZM2G010973,0,-0.52589236,-0.720020606,-0.7897587
GRMZM2G010987,1.346104795,1.195631587,0.839020436,0
GRMZM2G010991,0.744943696,0.865633025,1.083392071,0
GRMZM2G011006,0,-0.757993135,0,0
GRMZM2G011101,0.81809634,0.819741865,0.974864131,0.847163246
GRMZM2G011213,-1.128771604,0,-0.604286583,-0.582961256
GRMZM2G011253,0,1.148563777,1.232827548,0
GRMZM2G011269,0,-0.989685373,-0.930181353,-1.092290205
GRMZM2G011314,0,0,0,-1.833020624
GRMZM2G011319,0,-0.559350093,-1.078953457,-1.068386043
GRMZM2G011347,3.668092913,2.862559355,3.614375233,3.299272353
GRMZM2G011373,0,-0.809943983,-1.110977864,-1.234308915
GRMZM2G011473,0,-0.614002831,-0.968517691,-1.140515482
GRMZM2G011513,0,0,0,0.96750044
GRMZM2G011523,3.126166503,6.577135948,6.965545273,6.223951436
GRMZM2G011526,1.101205689,1.031226879,1.176167866,1.49261566
GRMZM2G011553,0,-0.895829143,-0.920596827,0
GRMZM2G011588,0,-0.593879461,-0.828274119,-0.633191084
GRMZM2G011590,-0.725509069,-0.783790738,-0.963131293,-1.00986742
GRMZM2G011598,-0.957051925,-1.544353241,-1.0411626,0.615527921
GRMZM2G011627,0,0,0.662590539,0.845333984
GRMZM2G011878,1.31976019,1.724644742,1.718553552,1.768334846
GRMZM2G011888,0.841137996,1.526937456,1.262817023,0.886428999
GRMZM2G011893,0,0,0.591075317,0.695461346
GRMZM2G011896,0,0,-1.264598252,-1.429471054
GRMZM2G012021,0,1.654215265,1.832956922,2.052004251
GRMZM2G012030,0,0,0,0.954545383
GRMZM2G012031,1.264062099,0,-0.751436364,0
GRMZM2G012044,0,-0.672683427,-0.700044513,-0.666991923
GRMZM2G012046,0.774902158,0,0,1.028337138
GRMZM2G012088,0,0,0.824221061,0.953186832
GRMZM2G012140,0.911957257,1.025247026,1.206071433,1.29878931
GRMZM2G012160,0,2.182321844,2.401872631,3.12287108
GRMZM2G012183,0,0,0,1.664385759
GRMZM2G012276,0,0,-1.31171274,-1.028227235
GRMZM2G012306,2.129002243,0,0,0.848414082
GRMZM2G012340,0,0,-1.303442659,-1.918893181
GRMZM2G012342,0,-0.521435975,-0.742765903,-0.913172826
GRMZM2G012391,0,-0.920632291,-1.610602811,-1.760839961
GRMZM2G012434,0,0,-0.679598571,-0.576650809
GRMZM2G012453,1.592008356,0.599060968,0,0.529129714
GRMZM2G012546,-0.973788329,-1.724447979,-1.477274269,-1.92195484
GRMZM2G012631,0,0.791923117,0.752084845,0
GRMZM2G012717,0,-1.075272886,-1.177627823,-1.371019989
GRMZM2G012724,3.371626135,3.261895599,2.895132808,2.965827157
GRMZM2G012728,3.288811135,0,0,0
GRMZM2G012814,0,-1.005463373,-1.293456491,-1.273374984
GRMZM2G012865,-1.300069234,-0.959717255,-1.499172739,-1.683626346
GRMZM2G012891,0,-1.178713424,-1.135598199,-1.487573002
GRMZM2G012923,-1.506631174,-1.095415052,-1.730219207,-1.503787799
GRMZM2G012966,-0.651338948,-0.704882635,-0.607106379,-0.660139695
GRMZM2G013002,2.629522377,1.967195371,1.850871051,0
GRMZM2G013152,1.056508813,1.049488058,1.165610583,0
GRMZM2G013170,1.198721276,-0.662684547,-0.997856237,-1.074196704
GRMZM2G013196,0,0,-0.526809088,-0.629734747
GRMZM2G013236,0.662056947,0.881428935,1.031599425,0.941331688
GRMZM2G013248,0,-0.864149826,-0.653395412,-0.724416841
GRMZM2G013255,0,0,0,-1.06304201
GRMZM2G013324,4.956773208,0,0,0
GRMZM2G013342,0,-1.127560883,-1.57423052,-2.09627765
GRMZM2G013349,0,1.252753792,1.399972308,1.697939574
GRMZM2G013357,0,-1.812437462,0,0
GRMZM2G013391,0,-1.037240896,-1.097399011,-1.153169089
GRMZM2G013398,0,0,2.64201073,3.299654116
GRMZM2G013457,0,0.567641529,0.66922785,0
GRMZM2G013546,0,-0.768425482,-1.353070778,-1.685340556
GRMZM2G013581,-0.971245691,-1.214556659,-1.468960204,-1.490815369
GRMZM2G013612,-0.890166309,-1.24047923,-1.731057556,-1.942960513
GRMZM2G013639,0,0.894989387,1.192404534,1.519828853
GRMZM2G013650,0,0,-0.695561186,-0.71571353
GRMZM2G013677,0,0,0,-1.076841598
GRMZM2G013798,0,-1.125664182,-1.400059238,-1.482430457
GRMZM2G013920,-1.447551277,-3.315051687,-1.935155453,-1.871923191
GRMZM2G013957,0,0,0,-1.508092424
GRMZM2G013970,0,0,-0.928417351,-0.889604824
GRMZM2G013986,0,1.249350705,1.384526214,1.225729748
GRMZM2G014022,2.171540273,2.948701117,3.075799266,2.311751387
GRMZM2G014055,-0.57603835,0,0,-0.695102821
GRMZM2G014071,0.89288739,0.850115245,0.794149544,0.69778034
GRMZM2G014089,0.937470365,0,1.414766344,0.969955425
GRMZM2G014099,0,-0.684921405,-1.314056447,-1.46273137
GRMZM2G014136,0,0,0.798016031,0.97711673
GRMZM2G014193,-1.342993449,-0.85067973,-1.057099356,-0.915220211
GRMZM2G014240,1.19427757,2.658741948,3.295318361,3.622193058
GRMZM2G014313,0,0.804945389,0.835322078,0
GRMZM2G014376,0,0.984837467,1.161212873,1.321089853
GRMZM2G014392,1.493534288,1.012057394,0,0.702359292
GRMZM2G014441,0,-0.884712013,-1.824600536,-1.431834837
GRMZM2G014454,0.807391254,1.192242948,1.191798962,1.017909064
GRMZM2G014508,0,0.752087531,1.029288118,0.87792616
GRMZM2G014558,0,-1.410560369,-1.752666219,-1.940317974
GRMZM2G014580,0,0,0,-1.035439819
GRMZM2G014672,1.815483423,0,0,0
GRMZM2G014750,-0.940227022,0,0,-0.751933922
GRMZM2G014844,0,0,0,0
GRMZM2G014854,0.989776229,0.706439761,0,0.557768653
GRMZM2G014872,0.753341407,0.652542612,0,0.823649113
GRMZM2G014902,0,-1.545743659,-1.720261407,-1.863497298
GRMZM2G014975,-0.914038568,-0.6956045,-0.874538431,-0.756638316
GRMZM2G015033,0,-0.743344703,-1.0208907,-0.840036734
GRMZM2G015040,2.841147282,1.767163956,1.570228088,0
GRMZM2G015080,1.428402713,0,0,0
GRMZM2G015132,0,1.215724333,1.575519823,1.368993074
GRMZM2G015136,-1.127303934,-1.074576398,-0.78568269,-0.490073834
GRMZM2G015212,1.925446133,0,0,0
GRMZM2G015285,0,1.087424542,0.783525131,0
GRMZM2G015287,-0.635466536,0,0,-0.636181471
GRMZM2G015295,2.368243922,3.066770244,2.981548196,2.393535393
GRMZM2G015314,-0.911092656,0,-0.909415478,-1.480128705
GRMZM2G015324,0,0,0,0.933265449
GRMZM2G015344,0,1.488719576,1.604307842,1.56958361
GRMZM2G015355,0,-1.160858348,-0.782516737,-0.760840863
GRMZM2G015401,0.74440529,0.881717645,1.086174536,0.606032443
GRMZM2G015409,1.945890847,1.744734523,1.788176265,1.528785766
GRMZM2G015432,0,-0.952777093,-1.091502311,-1.13779763
GRMZM2G015542,0,5.297192645,5.036685033,6.22997217
GRMZM2G015592,-0.993901754,0,0,-1.062133418
GRMZM2G015599,-1.380409953,-2.446439446,-1.561099892,-1.518297627
GRMZM2G015605,3.457989148,2.597427253,2.775965279,3.380484498
GRMZM2G015727,-1.382624223,0,0,-0.980466918
GRMZM2G015753,1.945904963,2.802817162,2.932866662,3.159519065
GRMZM2G015767,0,-0.566980858,-0.689447265,-0.650639209
GRMZM2G015869,0,0,0,0.922952547
GRMZM2G015889,1.941936668,1.312401006,0,0
GRMZM2G015892,5.554420949,5.595868415,4.978577484,3.942363349
GRMZM2G015908,0,0,-0.962132214,-1.713670067
GRMZM2G015941,1.881843062,0,0,0
GRMZM2G015967,0,-0.881057942,-0.882846209,-1.22736528
GRMZM2G015983,1.087835136,0.761631564,0.610123027,0
GRMZM2G015989,0,0.859306176,1.14130151,1.107508656
GRMZM2G016066,0,-1.065517138,-1.372098344,-1.968390979
GRMZM2G016084,0,-0.869797869,-1.001386089,-1.413010522
GRMZM2G016088,0,0,-1.176646762,-1.179812125
GRMZM2G016106,0,0,-0.527191349,-0.63227427
GRMZM2G016153,1.980249782,1.583639004,1.929903886,1.69064259
GRMZM2G016236,0,0.729901151,0.626119695,0.625466846
GRMZM2G016296,0,0,-0.687894994,-0.804274342
GRMZM2G016382,0,-0.997032813,0,0
GRMZM2G016434,0,0,1.634492875,2.619456982
GRMZM2G016435,2.04122351,2.455912894,0,0
GRMZM2G016462,-1.51269997,0,0,-0.811403528
GRMZM2G016511,0,0,0.649000066,0
GRMZM2G016622,0,-1.158000112,-1.542689953,-2.293262045
GRMZM2G016649,0,0,-1.231479086,0
GRMZM2G016655,0,0.566915332,0.804781316,0.927494315
GRMZM2G016668,0,-1.114515363,-1.594671916,-0.909814775
GRMZM2G016677,0,-1.345020301,-1.690131541,-1.893071272
GRMZM2G016756,0,-1.460672792,-1.637779731,-1.561192636
GRMZM2G016774,0,-0.694967755,-0.885906261,0
GRMZM2G016802,1.248008544,0.598073073,0,0
GRMZM2G016890,0,3.488219265,3.121050191,3.392081424
GRMZM2G016894,0,0.987180982,1.056013954,0.830802442
GRMZM2G016928,0,0.692520863,0.884413079,0
GRMZM2G016958,0,0.700562997,0.807072683,1.325445074
GRMZM2G017013,4.545394108,3.719760134,2.943335451,2.730343919
GRMZM2G017022,1.569000597,1.074096002,0.825534054,1.010931039
GRMZM2G017031,-1.351495622,0,-1.87396832,0
GRMZM2G017045,0,-1.27859262,-1.780836601,-2.049791293
GRMZM2G017047,0,0.733501691,1.006157258,0
GRMZM2G017080,0,-1.564952859,-1.798290905,-1.988929985
GRMZM2G017086,0,0,0.678158203,0.821264049
GRMZM2G017110,0.777694451,-0.993682277,-1.599800426,-2.058805675
GRMZM2G017186,-0.830765254,-1.565447212,-2.196056381,-1.54871824
GRMZM2G017187,1.479079344,1.113262775,1.143043262,0.810631872
GRMZM2G017249,0,-0.653731755,-0.777709169,0
GRMZM2G017266,0,-0.76928741,-1.155430092,-1.58488234
GRMZM2G017290,0,-1.168124522,-1.610149153,-2.207584826
GRMZM2G017319,-0.796042164,-1.604367318,-1.942150408,-2.280069477
GRMZM2G017329,1.390262709,1.241923013,1.324863475,1.244243704
GRMZM2G017351,0,-0.707784864,-0.709698847,-0.784017394
GRMZM2G017355,0,0,-1.381829005,-1.303138811
GRMZM2G017368,0,0,0,0.84446102
GRMZM2G017388,-1.305114396,-0.955733045,-1.457261339,-1.576632738
GRMZM2G017411,-0.763296237,-0.695175896,-1.357422861,-0.983355199
GRMZM2G017414,0.942104574,0,0.847190424,0.881080305
GRMZM2G017419,0,-0.822384488,-1.329724438,-1.998056055
GRMZM2G017429,0,0,-0.683166862,-0.721556122
GRMZM2G017470,1.606744618,0.989616365,0,0
GRMZM2G017522,1.029334462,0,0,0
GRMZM2G017532,-0.880933071,0,0,0
GRMZM2G017557,-1.01409742,-2.14005232,-1.704096384,-1.63562511
GRMZM2G017593,0,-0.965962553,-0.986078021,-1.437509517
GRMZM2G017616,1.143969492,2.062899793,2.133046818,1.761894556
GRMZM2G017624,0,0,-0.651970397,-0.596298659
GRMZM2G017636,0,0,-0.932332438,-1.133742549
GRMZM2G017654,2.225992877,0,0,0
GRMZM2G017666,0,-1.386626607,-0.850825214,-0.988708491
GRMZM2G017739,0,-1.515129163,0,-1.333532787
GRMZM2G017792,0.908702329,0,0,0
GRMZM2G017805,1.348336639,1.067348996,1.311323008,1.652175475
GRMZM2G017821,-0.55502303,-0.745118673,-0.862335202,-1.020181986
GRMZM2G017940,0,0.858523549,0,1.174694306
GRMZM2G017941,0,0,0,0.754706598
GRMZM2G017957,0,-0.807865721,-0.852190078,-1.571889665
GRMZM2G017961,0,-1.101351479,0,-0.866552828
GRMZM2G018004,0,0,0.924619014,2.268013217
GRMZM2G018027,0.855832593,-1.646947801,-1.408532502,-1.367531348
GRMZM2G018070,0,0,-0.937159988,-1.163474157
GRMZM2G018108,4.399657732,3.712749737,3.268610346,3.452578327
GRMZM2G018126,0,0,0,0.666496136
GRMZM2G018177,0,0.665684555,0.949339105,0.837355982
GRMZM2G018189,1.021179107,0.792695612,0.661917515,0
GRMZM2G018228,0,0.556802734,0.92514211,0
GRMZM2G018229,0.594899116,0.771226193,0.859795803,0.545044191
GRMZM2G018238,1.919991037,0.906006925,1.102504311,0.895717638
GRMZM2G018275,0,1.510097456,1.077708979,0.829968692
GRMZM2G018280,0,-0.706725607,-1.011810292,-1.703139417
GRMZM2G018375,-0.98584831,0,-1.042440934,-1.352936785
GRMZM2G018398,0,0,0.585480668,0.901883556
GRMZM2G018403,0,-0.600698017,-0.664795861,-0.837732358
GRMZM2G018416,1.454075042,0,0,0
GRMZM2G018436,0,0,0,2.571554385
GRMZM2G018441,0,0,-0.551619769,-0.905147861
GRMZM2G018447,0,0.723967026,0.559584626,0.528786905
GRMZM2G018573,0,0,0,1.3671028
GRMZM2G018607,0.853886863,0.573162363,0.904367061,0.702977035
GRMZM2G018612,-0.940212862,0,-0.895418994,-1.486524924
GRMZM2G018619,1.470493466,1.010591143,1.016175778,0
GRMZM2G018678,-1.002748085,-0.695200577,-0.708947169,0
GRMZM2G018707,0,0,2.889666618,0
GRMZM2G018770,0.645692351,0.711201289,0.823535985,0
GRMZM2G018786,-0.607038311,-1.704936467,-1.52751447,-1.360142298
GRMZM2G018806,3.803515242,3.266674401,2.72069346,3.253542828
GRMZM2G018820,0,-1.963032856,-0.941746343,-1.791215491
GRMZM2G018869,1.811426592,1.436901778,1.910657601,2.437836265
GRMZM2G018876,0,-0.903075831,-0.839351988,-1.681616699
GRMZM2G018885,0,0,0,0.848809812
GRMZM2G018929,-0.945590822,-1.111018897,-0.838883936,0
GRMZM2G018950,0,0,0,0.61736047
GRMZM2G018955,0,-0.927487785,-1.302451508,-1.699871017
GRMZM2G018971,1.282048822,1.549670802,1.662151705,1.307788727
GRMZM2G019106,-1.062748688,-1.143375876,-1.543954676,-1.339848985
GRMZM2G019119,0,1.011984586,0.953778522,1.319105504
GRMZM2G019171,1.008456059,1.390025253,1.716913992,1.616999399
GRMZM2G019177,0,1.271664122,1.74727908,1.408563682
GRMZM2G019183,0.651586881,-0.738091821,-0.561817984,-0.634919658
GRMZM2G019236,0,0.927507828,1.116719109,0.676377979
GRMZM2G019246,0.660512004,0.878003383,0,0
GRMZM2G019260,0,0.924256902,1.115912148,1.540478341
GRMZM2G019325,0,0.559116746,0.778131081,0.579565166
GRMZM2G019335,0,-1.08391785,-1.464301254,-1.52712954
GRMZM2G019363,0,-0.956099815,-0.899920786,-1.097464786
GRMZM2G019373,0,0,0,3.091713185
GRMZM2G019411,0,1.005130126,1.40726151,1.433052779
GRMZM2G019413,-0.830416679,0,-1.170185922,-1.720521649
GRMZM2G019443,0,-1.346826909,-1.749013302,-1.318949849
GRMZM2G019562,0,-0.804572051,-0.929646006,-0.870274122
GRMZM2G019619,-1.175799373,-0.528357241,0,-0.640920537
GRMZM2G019641,0,1.697335469,1.012864463,0
GRMZM2G019695,0,-0.601566989,-0.831901547,-0.774640054
GRMZM2G019746,0,-0.650930254,-0.824303593,-1.058059043
GRMZM2G019771,-1.347934279,-1.414466786,-1.619211365,-1.662207437
